SEASON_ID,Player_ID,Game_ID,GAME_DATE,DAYS,MATCHUP,OPP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,WIN
21988,937,0028800871,1989-03-31,2,CHI vs. CLE,CLE,37,7,13,0.538,1,3,0.333,2,5,0.4,1,2,3,4,0,0,2,6,17,,0,0
21988,937,0028800864,1989-03-29,2,CHI @ MIL,MIL,37,5,11,0.455,1,2,0.5,2,4,0.5,0,4,4,4,4,0,2,5,13,,0,1
21988,937,0028800856,1989-03-28,1,CHI vs. GOS,GOS,44,5,17,0.294,1,2,0.5,2,4,0.5,6,6,12,2,2,1,6,4,13,,0,1
21988,937,0028800841,1989-03-25,3,CHI @ SEA,SEA,36,11,21,0.524,4,6,0.667,5,5,1.0,1,6,7,4,2,0,2,2,31,,0,1
21988,937,0028800827,1989-03-24,1,CHI @ POR,POR,43,7,14,0.5,0,1,0.0,3,4,0.75,3,12,15,3,2,0,8,5,17,,0,1
21988,937,0028800816,1989-03-22,2,CHI @ PHX,PHX,38,6,15,0.4,0,0,0.0,2,3,0.667,4,4,8,4,2,1,0,3,14,,0,1
21988,937,0028800814,1989-03-21,1,CHI @ LAL,LAL,33,8,14,0.571,1,4,0.25,4,5,0.8,1,5,6,5,2,0,0,6,21,,0,1
21988,937,0028800791,1989-03-18,3,CHI @ IND,IND,40,10,17,0.588,1,2,0.5,3,4,0.75,2,4,6,3,4,1,3,6,24,,0,0
21988,937,0028800782,1989-03-17,1,CHI vs. NYK,NYK,40,12,16,0.75,0,0,0.0,7,12,0.583,3,2,5,5,5,1,6,2,31,,0,1
21988,937,0028800774,1989-03-15,2,CHI @ CLE,CLE,41,7,15,0.467,1,1,1.0,4,5,0.8,3,6,9,6,0,1,1,5,19,,0,0
21988,937,0028800756,1989-03-13,2,CHI vs. IND,IND,28,5,10,0.5,0,0,0.0,0,1,0.0,1,4,5,6,3,1,1,3,10,,0,1
21988,937,0028800747,1989-03-11,2,CHI vs. SEA,SEA,37,4,9,0.444,0,1,0.0,4,6,0.667,3,5,8,4,0,1,9,4,12,,0,1
21988,937,0028800726,1989-03-08,3,CHI @ BOS,BOS,30,8,14,0.571,0,0,0.0,0,0,0.0,2,4,6,5,3,0,1,3,16,,0,0
21988,937,0028800718,1989-03-07,1,CHI vs. PHL,PHL,38,6,13,0.462,0,0,0.0,0,0,0.0,2,4,6,2,0,1,0,0,12,,0,0
21988,937,0028800707,1989-03-04,3,CHI @ NYK,NYK,39,5,13,0.385,0,0,0.0,3,6,0.5,2,3,5,7,2,0,4,3,13,,0,0
21988,937,0028800697,1989-03-03,1,CHI vs. MIL,MIL,40,8,16,0.5,0,0,0.0,3,3,1.0,1,4,5,4,4,1,3,4,19,,0,1
21988,937,0028800674,1989-02-28,3,CHI vs. SAN,SAN,33,6,14,0.429,0,1,0.0,6,7,0.857,3,2,5,5,3,0,4,3,18,,0,1
21988,937,0028800659,1989-02-25,3,CHI @ ATL,ATL,27,3,11,0.273,0,0,0.0,1,2,0.5,1,2,3,6,2,0,3,1,7,,0,0
21988,937,0028800646,1989-02-24,1,CHI vs. HOU,HOU,39,7,17,0.412,0,2,0.0,5,8,0.625,5,8,13,3,3,1,1,5,19,,0,1
21988,937,0028800640,1989-02-22,2,CHI @ CHH,CHH,31,7,12,0.583,0,0,0.0,3,5,0.6,1,3,4,6,2,0,3,3,17,,0,1
21988,937,0028800621,1989-02-20,2,CHI vs. POR,POR,38,7,12,0.583,0,1,0.0,4,4,1.0,4,7,11,5,3,0,4,4,18,,0,1
21988,937,0028800620,1989-02-19,1,CHI @ MIL,MIL,41,9,13,0.692,1,1,1.0,3,3,1.0,5,7,12,4,2,0,8,5,22,,0,1
21988,937,0028800597,1989-02-16,3,CHI vs. MIL,MIL,36,6,17,0.353,0,2,0.0,5,6,0.833,3,3,6,5,5,2,4,5,17,,0,1
21988,937,0028800580,1989-02-14,2,CHI vs. ATL,ATL,42,4,14,0.286,0,1,0.0,5,6,0.833,2,5,7,9,3,2,6,4,13,,0,0
21988,937,0028800571,1989-02-09,5,CHI @ SAN,SAN,33,6,6,1.0,0,0,0.0,4,5,0.8,0,5,5,3,3,0,1,5,16,,0,1
21988,937,0028800561,1989-02-07,2,CHI vs. CHH,CHH,32,8,9,0.889,0,0,0.0,1,3,0.333,0,7,7,3,7,1,2,4,17,,0,1
21988,937,0028800554,1989-02-05,2,CHI @ DET,DET,33,5,10,0.5,1,4,0.25,0,0,0.0,2,4,6,6,3,0,6,6,11,,0,0
21988,937,0028800540,1989-02-03,2,CHI @ HOU,HOU,30,3,9,0.333,0,0,0.0,3,4,0.75,2,6,8,5,0,1,3,3,9,,0,0
21988,937,0028800530,1989-02-02,1,CHI vs. SAC,SAC,39,4,11,0.364,1,3,0.333,3,6,0.5,0,10,10,2,3,0,1,1,12,,0,1
21988,937,0028800519,1989-01-31,2,CHI vs. DET,DET,32,6,12,0.5,0,1,0.0,3,4,0.75,2,5,7,3,2,0,2,5,15,,0,0
21988,937,0028800493,1989-01-27,4,CHI vs. WAS,WAS,36,7,16,0.438,1,2,0.5,3,8,0.375,3,2,5,4,0,0,2,3,18,,0,1
21988,937,0028800481,1989-01-25,2,CHI @ PHL,PHL,34,7,13,0.538,0,1,0.0,1,2,0.5,1,5,6,6,3,0,0,5,15,,0,0
21988,937,0028800477,1989-01-24,1,CHI vs. DAL,DAL,38,6,13,0.462,0,0,0.0,0,0,0.0,4,3,7,7,3,2,1,3,12,,0,1
21988,937,0028800464,1989-01-21,3,CHI vs. PHX,PHX,43,10,18,0.556,1,3,0.333,3,6,0.5,3,5,8,4,2,0,5,2,24,,0,0
21988,937,0028800449,1989-01-19,2,CHI @ MIA,MIA,41,5,7,0.714,0,0,0.0,6,6,1.0,0,6,6,6,5,4,2,1,16,,0,1
21988,937,0028800438,1989-01-17,2,CHI vs. IND,IND,31,7,16,0.438,0,1,0.0,4,6,0.667,3,4,7,0,1,2,3,5,18,,0,1
21988,937,0028800427,1989-01-15,2,CHI vs. BOS,BOS,35,9,13,0.692,0,0,0.0,2,5,0.4,1,6,7,2,1,1,1,5,20,,0,1
21988,937,0028800414,1989-01-13,2,CHI vs. DEN,DEN,42,7,14,0.5,0,2,0.0,4,6,0.667,0,4,4,5,4,0,3,3,18,,0,1
21988,937,0028800399,1989-01-11,2,CHI @ CHH,CHH,40,8,12,0.667,0,0,0.0,8,11,0.727,2,7,9,3,3,2,4,3,24,,0,1
21988,937,0028800391,1989-01-10,1,CHI @ ATL,ATL,28,6,10,0.6,0,0,0.0,2,3,0.667,1,5,6,3,2,1,2,5,14,,0,1
21988,937,0028800370,1989-01-06,4,CHI vs. UTH,UTH,33,7,13,0.538,1,2,0.5,2,3,0.667,2,4,6,5,1,3,3,2,17,,0,0
21988,937,0028800361,1989-01-05,1,CHI @ CLE,CLE,30,8,17,0.471,0,0,0.0,0,2,0.0,2,0,2,0,1,1,5,6,16,,0,0
21988,937,0028800344,1989-01-03,2,CHI vs. LAC,LAC,42,5,14,0.357,0,1,0.0,5,8,0.625,4,6,10,12,2,0,1,4,15,,0,1
21988,937,0028800338,1988-12-30,4,CHI @ IND,IND,27,3,10,0.3,0,0,0.0,4,4,1.0,3,2,5,2,2,1,2,5,10,,0,1
21988,937,0028800327,1988-12-29,1,CHI vs. NYK,NYK,39,10,18,0.556,0,1,0.0,3,4,0.75,3,3,6,7,1,4,4,4,23,,0,1
21988,937,0028800317,1988-12-27,2,CHI vs. CLE,CLE,21,3,11,0.273,0,1,0.0,0,0,0.0,2,5,7,2,1,0,2,3,6,,0,0
21988,937,0028800298,1988-12-23,4,CHI @ CHH,CHH,17,2,4,0.5,0,0,0.0,3,4,0.75,0,4,4,1,1,2,3,3,7,,0,0
21988,937,0028800277,1988-12-20,3,CHI vs. LAL,LAL,15,1,4,0.25,0,2,0.0,0,0,0.0,1,2,3,1,0,0,3,3,2,,0,1
21988,937,0028800272,1988-12-17,3,CHI @ MIL,MIL,26,4,8,0.5,1,2,0.5,8,10,0.8,2,6,8,2,3,1,2,3,17,,0,1
21988,937,0028800260,1988-12-16,1,CHI vs. IND,IND,16,4,6,0.667,0,1,0.0,3,7,0.429,0,1,1,1,1,0,1,0,11,,0,1
21988,937,0028800240,1988-12-13,3,CHI vs. ATL,ATL,33,3,11,0.273,0,3,0.0,1,2,0.5,0,4,4,1,1,1,3,2,7,,0,0
21988,937,0028800228,1988-12-10,3,CHI vs. MIA,MIA,21,2,4,0.5,0,0,0.0,2,6,0.333,3,4,7,0,1,1,3,2,6,,0,1
21988,937,0028800216,1988-12-09,1,CHI vs. MIL,MIL,29,6,9,0.667,2,2,1.0,2,4,0.5,3,3,6,2,2,1,1,4,16,,0,1
21988,937,0028800204,1988-12-07,2,CHI @ DET,DET,28,3,5,0.6,0,0,0.0,1,1,1.0,1,2,3,2,1,1,3,3,7,,0,0
21988,937,0028800199,1988-12-06,1,CHI vs. BOS,BOS,12,1,4,0.25,0,1,0.0,0,0,0.0,2,1,3,0,0,1,1,4,2,,0,1
21988,937,0028800181,1988-12-03,3,CHI @ DAL,DAL,20,3,10,0.3,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,4,6,,0,1
21988,937,0028800160,1988-11-30,3,CHI @ UTH,UTH,29,4,15,0.267,0,1,0.0,0,0,0.0,1,4,5,2,1,3,1,6,8,,0,0
21988,937,0028800150,1988-11-29,1,CHI @ GOS,GOS,30,6,12,0.5,0,0,0.0,3,5,0.6,1,6,7,0,0,0,3,5,15,,0,0
21988,937,0028800138,1988-11-26,3,CHI @ DEN,DEN,41,6,13,0.462,0,0,0.0,7,11,0.636,3,5,8,3,1,4,0,6,19,,0,0
21988,937,0028800123,1988-11-23,3,CHI @ LAC,LAC,20,1,4,0.25,0,1,0.0,0,0,0.0,2,1,3,1,1,0,3,3,2,,0,0
21988,937,0028800109,1988-11-22,1,CHI @ SAC,SAC,27,5,8,0.625,0,0,0.0,0,0,0.0,0,2,2,3,2,0,4,2,10,,0,1
21988,937,0028800089,1988-11-18,4,CHI vs. ATL,ATL,35,6,13,0.462,0,0,0.0,3,5,0.6,5,4,9,5,1,0,2,3,15,,0,1
21987,937,0028700940,1988-04-24,208,CHI vs. BOS,BOS,19,1,6,0.167,0,0,0.0,1,2,0.5,3,2,5,3,0,1,1,3,3,,0,1
21987,937,0028700928,1988-04-22,2,CHI vs. CLE,CLE,19,3,7,0.429,1,1,1.0,2,2,1.0,1,4,5,1,1,1,0,3,9,,0,0
21987,937,0028700919,1988-04-21,1,CHI @ BOS,BOS,27,8,11,0.727,1,1,1.0,0,0,0.0,0,3,3,5,1,1,1,4,17,,0,0
21987,937,0028700910,1988-04-19,2,CHI @ NYK,NYK,27,7,10,0.7,1,1,1.0,0,0,0.0,1,5,6,1,1,2,1,1,15,,0,1
21987,937,0028700900,1988-04-17,2,CHI vs. MIL,MIL,21,4,6,0.667,0,1,0.0,2,2,1.0,0,3,3,2,1,0,0,3,10,,0,1
21987,937,0028700882,1988-04-15,2,CHI @ NJN,NJN,22,2,4,0.5,0,0,0.0,0,0,0.0,1,0,1,2,1,1,3,2,4,,0,1
21987,937,0028700879,1988-04-14,1,CHI @ IND,IND,12,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,4,2,,0,1
21987,937,0028700844,1988-04-08,6,CHI vs. NYK,NYK,35,8,15,0.533,0,0,0.0,8,10,0.8,4,2,6,5,2,1,1,4,24,,0,1
21987,937,0028700834,1988-04-06,2,CHI @ MIL,MIL,19,2,5,0.4,0,0,0.0,4,6,0.667,3,3,6,1,1,0,0,1,8,,0,1
21987,937,0028700821,1988-04-05,1,CHI vs. WAS,WAS,16,3,5,0.6,0,0,0.0,0,0,0.0,2,0,2,1,2,0,3,3,6,,0,0
21987,937,0028700815,1988-04-03,2,CHI @ DET,DET,12,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,2,0,,0,1
21987,937,0028700803,1988-04-01,2,CHI @ POR,POR,12,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,2,0,0,,0,1
21987,937,0028700793,1988-03-30,2,CHI @ LAC,LAC,19,4,11,0.364,0,0,0.0,2,2,1.0,3,0,3,2,1,0,2,4,10,,0,1
21987,937,0028700785,1988-03-29,1,CHI @ SEA,SEA,29,7,14,0.5,0,0,0.0,1,2,0.5,5,2,7,0,1,1,1,5,15,,0,0
21987,937,0028700775,1988-03-26,3,CHI vs. IND,IND,10,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,2,0,1,1,1,2,,0,1
21987,937,0028700762,1988-03-25,1,CHI @ CLE,CLE,17,0,1,0.0,0,0,0.0,1,2,0.5,0,3,3,1,3,1,1,4,1,,0,1
21987,937,0028700752,1988-03-23,2,CHI @ PHL,PHL,12,4,6,0.667,0,0,0.0,0,2,0.0,1,1,2,0,1,0,2,5,8,,0,1
21987,937,0028700736,1988-03-20,3,CHI @ BOS,BOS,25,8,11,0.727,0,0,0.0,1,5,0.2,1,1,2,0,1,1,2,3,17,,0,0
21987,937,0028700723,1988-03-18,2,CHI vs. BOS,BOS,15,2,5,0.4,0,0,0.0,0,5,0.0,0,1,1,2,2,0,0,2,4,,0,1
21987,937,0028700712,1988-03-16,2,CHI @ WAS,WAS,24,7,12,0.583,0,0,0.0,0,0,0.0,4,4,8,0,1,0,2,2,14,,0,0
21987,937,0028700705,1988-03-15,1,CHI vs. CLE,CLE,24,4,7,0.571,0,0,0.0,0,0,0.0,1,8,9,2,0,0,1,5,8,,0,1
21987,937,0028700690,1988-03-12,3,CHI vs. SAN,SAN,34,5,10,0.5,0,0,0.0,2,2,1.0,4,5,9,4,0,1,2,2,12,,0,1
21987,937,0028700677,1988-03-10,2,CHI vs. LAL,LAL,24,7,11,0.636,0,0,0.0,2,2,1.0,2,1,3,4,0,1,2,2,16,,0,1
21987,937,0028700662,1988-03-07,3,CHI @ NYK,NYK,26,2,8,0.25,0,1,0.0,5,8,0.625,1,2,3,1,0,0,1,4,9,,0,0
21987,937,0028700652,1988-03-05,2,CHI vs. LAC,LAC,21,2,5,0.4,0,0,0.0,0,2,0.0,1,3,4,3,1,2,0,1,4,,0,1
21987,937,0028700638,1988-03-03,2,CHI vs. PHL,PHL,16,5,7,0.714,0,0,0.0,3,4,0.75,4,2,6,2,2,0,0,3,13,,0,1
21987,937,0028700620,1988-02-29,3,CHI @ PHL,PHL,22,4,8,0.5,0,0,0.0,0,0,0.0,2,3,5,0,0,1,2,4,8,,0,0
21987,937,0028700615,1988-02-27,2,CHI vs. MIL,MIL,21,0,4,0.0,0,0,0.0,0,0,0.0,2,3,5,2,3,0,1,0,0,,0,0
21987,937,0028700600,1988-02-26,1,CHI vs. POR,POR,16,1,4,0.25,0,0,0.0,0,2,0.0,0,3,3,0,1,0,3,1,2,,0,0
21987,937,0028700588,1988-02-23,3,CHI vs. SEA,SEA,12,0,2,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,2,3,0,0,,0,1
21987,937,0028700573,1988-02-21,2,CHI @ CLE,CLE,23,1,6,0.167,0,0,0.0,0,0,0.0,2,3,5,5,0,1,5,4,2,,0,0
21987,937,0028700568,1988-02-19,2,CHI vs. SAC,SAC,27,4,6,0.667,0,0,0.0,1,2,0.5,1,2,3,5,3,0,0,1,9,,0,1
21987,937,0028700539,1988-02-15,4,CHI vs. ATL,ATL,26,4,9,0.444,0,0,0.0,4,6,0.667,2,6,8,3,2,2,2,4,12,,0,1
21987,937,0028700529,1988-02-13,2,CHI @ DET,DET,27,4,11,0.364,0,2,0.0,1,5,0.2,3,5,8,1,1,2,5,3,9,,0,0
21987,937,0028700520,1988-02-12,1,CHI @ MIL,MIL,20,4,6,0.667,0,0,0.0,0,0,0.0,0,1,1,1,2,2,1,6,8,,0,1
21987,937,0028700512,1988-02-10,2,CHI @ NJN,NJN,25,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,3,1,1,4,3,2,,0,0
21987,937,0028700502,1988-02-09,1,CHI vs. DET,DET,19,2,5,0.4,0,0,0.0,2,4,0.5,2,1,3,1,0,2,0,0,6,,0,0
21987,937,0028700490,1988-02-04,5,CHI @ PHX,PHX,32,8,10,0.8,0,0,0.0,1,2,0.5,0,5,5,4,3,2,2,6,17,,0,1
21987,937,0028700480,1988-02-02,2,CHI @ LAL,LAL,28,2,5,0.4,0,1,0.0,2,2,1.0,1,5,6,4,2,0,1,3,6,,0,0
21987,937,0028700472,1988-02-01,1,CHI @ SAC,SAC,15,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,2,1,0,1,0,2,,0,0
21987,937,0028700463,1988-01-30,2,CHI vs. NYK,NYK,5,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,,0,1
21987,937,0028700455,1988-01-29,1,CHI vs. NJN,NJN,21,2,5,0.4,0,0,0.0,0,0,0.0,1,4,5,2,0,0,1,2,4,,0,1
21987,937,0028700440,1988-01-26,3,CHI @ IND,IND,4,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0
21987,937,0028700425,1988-01-23,3,CHI vs. GOS,GOS,25,5,9,0.556,0,0,0.0,1,4,0.25,4,2,6,2,1,1,3,2,11,,0,1
21987,937,0028700416,1988-01-22,1,CHI vs. PHX,PHX,8,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,1,0,1,1,3,2,,0,1
21987,937,0028700404,1988-01-19,3,CHI @ ATL,ATL,8,1,5,0.2,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,,0,0
21987,937,0028700400,1988-01-18,1,CHI vs. WAS,WAS,14,4,5,0.8,0,0,0.0,0,0,0.0,1,2,3,5,1,0,0,2,8,,0,1
21987,937,0028700390,1988-01-16,2,CHI vs. DET,DET,19,2,4,0.5,0,0,0.0,1,2,0.5,0,4,4,3,0,0,2,1,5,,0,1
21987,937,0028700373,1988-01-14,2,CHI @ CLE,CLE,13,1,1,1.0,0,0,0.0,1,1,1.0,1,3,4,0,0,0,3,2,3,,0,0
21987,937,0028700361,1988-01-12,2,CHI vs. BOS,BOS,7,1,6,0.167,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,4,2,,0,0
21987,937,0028700348,1988-01-09,3,CHI vs. UTH,UTH,8,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,1,2,0,2,1,4,,0,1
21987,937,0028700334,1988-01-07,2,CHI vs. DEN,DEN,15,1,7,0.143,0,0,0.0,2,2,1.0,1,1,2,3,2,1,3,2,4,,0,1
21987,937,0028700323,1988-01-05,2,CHI vs. IND,IND,10,1,5,0.2,0,0,0.0,2,2,1.0,3,0,3,1,0,1,0,2,4,,0,1
21987,937,0028700305,1988-01-02,3,CHI vs. NJN,NJN,30,4,13,0.308,0,0,0.0,2,6,0.333,6,2,8,6,4,0,2,3,10,,0,1
21987,937,0028700291,1987-12-29,4,CHI vs. ATL,ATL,23,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,2,2,6,0,,0,0
21987,937,0028700274,1987-12-26,3,CHI @ IND,IND,19,3,12,0.25,0,0,0.0,3,4,0.75,4,3,7,2,0,1,1,5,9,,0,0
21987,937,0028700263,1987-12-23,3,CHI @ NYK,NYK,24,4,8,0.5,0,0,0.0,6,7,0.857,0,2,2,4,1,1,3,3,14,,0,0
21987,937,0028700260,1987-12-22,1,CHI vs. DAL,DAL,28,5,11,0.455,0,0,0.0,1,4,0.25,0,5,5,4,1,3,4,5,11,,0,0
21987,937,0028700245,1987-12-19,3,CHI @ WAS,WAS,31,5,11,0.455,0,2,0.0,1,2,0.5,2,3,5,2,0,1,5,3,11,,0,0
21987,937,0028700229,1987-12-17,2,CHI vs. CLE,CLE,27,5,9,0.556,0,0,0.0,0,0,0.0,2,2,4,0,2,1,0,2,10,,0,1
21987,937,0028700219,1987-12-15,2,CHI @ DET,DET,23,3,9,0.333,0,3,0.0,2,3,0.667,3,0,3,3,1,0,2,5,8,,0,0
21987,937,0028700204,1987-12-12,3,CHI vs. HOU,HOU,23,5,8,0.625,0,0,0.0,2,4,0.5,0,1,1,2,2,0,4,3,12,,0,1
21987,937,0028700194,1987-12-10,2,CHI vs. MIL,MIL,24,2,5,0.4,0,0,0.0,3,4,0.75,2,2,4,6,2,1,1,4,7,,0,1
21987,937,0028700179,1987-12-08,2,CHI vs. PHL,PHL,26,3,11,0.273,0,1,0.0,2,4,0.5,1,1,2,5,1,0,3,5,8,,0,0
21987,937,0028700155,1987-12-02,6,CHI @ UTH,UTH,25,5,11,0.455,0,0,0.0,1,2,0.5,2,4,6,4,1,0,3,3,11,,0,1
21987,937,0028700143,1987-12-01,1,CHI @ GOS,GOS,30,8,13,0.615,0,1,0.0,0,1,0.0,3,4,7,3,2,1,1,1,16,,0,1
21987,937,0028700133,1987-11-28,3,CHI @ HOU,HOU,32,4,13,0.308,0,1,0.0,3,4,0.75,1,6,7,3,0,1,3,1,11,,0,1
21987,937,0028700126,1987-11-27,1,CHI @ DAL,DAL,21,4,8,0.5,1,1,1.0,0,2,0.0,2,1,3,1,0,1,2,5,9,,0,0
21987,937,0028700116,1987-11-25,2,CHI @ MIL,MIL,25,7,11,0.636,0,0,0.0,4,9,0.444,2,3,5,2,0,2,1,2,18,,0,1
21987,937,0028700104,1987-11-23,2,CHI @ BOS,BOS,38,8,18,0.444,0,0,0.0,4,6,0.667,3,4,7,1,6,1,0,3,20,,0,1
21987,937,0028700101,1987-11-21,2,CHI vs. DET,DET,17,3,4,0.75,0,1,0.0,0,0,0.0,1,1,2,1,3,0,2,5,6,,0,0
21987,937,0028700092,1987-11-20,1,CHI vs. ATL,ATL,9,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,,0,1
21987,937,0028700079,1987-11-18,2,CHI @ WAS,WAS,22,3,10,0.3,0,0,0.0,0,1,0.0,2,4,6,0,3,0,4,2,6,,0,1
21987,937,0028700070,1987-11-17,1,CHI vs. WAS,WAS,21,5,13,0.385,0,1,0.0,0,0,0.0,2,0,2,1,3,1,2,3,10,,0,1
21987,937,0028700051,1987-11-14,3,CHI vs. IND,IND,26,3,6,0.5,0,0,0.0,5,5,1.0,1,0,1,4,0,0,1,4,11,,0,0
21987,937,0028700045,1987-11-13,1,CHI vs. NJN,NJN,29,5,10,0.5,0,1,0.0,5,6,0.833,0,3,3,2,3,0,2,2,15,,0,1
21987,937,0028700039,1987-11-11,2,CHI @ NJN,NJN,23,4,7,0.571,0,1,0.0,0,0,0.0,0,3,3,5,3,1,2,3,8,,0,1
21987,937,0028700029,1987-11-10,1,CHI @ ATL,ATL,24,5,9,0.556,0,1,0.0,1,2,0.5,3,5,8,4,0,0,0,2,11,,0,1
21987,937,0028700016,1987-11-07,3,CHI vs. PHL,PHL,23,4,7,0.571,0,0,0.0,2,4,0.5,1,0,1,4,2,0,4,2,10,,0,1
